rank,p_sorted,y_sorted,cumulative
765,0.34375,0.0,0.10081250000000007
766,0.34375,1.0,0.10146875000000007
767,0.34375,0.0,0.10112500000000006
768,0.34375,1.0,0.10178125000000006
769,0.34375,1.0,0.10243750000000006
770,0.34375,0.0,0.10209375000000005
771,0.34375,1.0,0.10275000000000005
772,0.34375,1.0,0.10340625000000005
773,0.34375,1.0,0.10406250000000004
774,0.34375,0.0,0.10371875000000004
775,0.34375,1.0,0.10437500000000004
776,0.34375,0.0,0.10403125000000003
777,0.34375,1.0,0.10468750000000003
778,0.34375,1.0,0.10534375000000003
779,0.34375,0.0,0.10500000000000002
780,0.34375,1.0,0.10565625000000002
781,0.34375,1.0,0.10631250000000002
782,0.34375,1.0,0.10696875000000002
783,0.34375,1.0,0.10762500000000001
784,0.375,1.0,0.10825000000000001
785,0.375,1.0,0.10887500000000001
786,0.375,1.0,0.10950000000000001
787,0.375,1.0,0.11012500000000001
788,0.375,1.0,0.11075000000000002
789,0.375,1.0,0.11137500000000002
790,0.375,1.0,0.11200000000000002
791,0.375,1.0,0.11262500000000002
792,0.375,0.0,0.11225000000000002
793,0.375,1.0,0.11287500000000002
794,0.375,0.0,0.11250000000000002
795,0.375,0.0,0.11212500000000002
796,0.375,1.0,0.11275000000000002
797,0.375,0.0,0.11237500000000002
798,0.375,1.0,0.11300000000000002
799,0.375,1.0,0.11362500000000002
800,0.375,0.0,0.11325000000000002
801,0.375,1.0,0.11387500000000002
802,0.375,0.0,0.11350000000000002
803,0.375,0.0,0.11312500000000002
804,0.375,0.0,0.11275000000000002
805,0.375,0.0,0.11237500000000002
806,0.375,0.0,0.11200000000000002
807,0.375,1.0,0.11262500000000002
808,0.375,0.0,0.11225000000000002
809,0.375,1.0,0.11287500000000002
810,0.375,0.0,0.11250000000000002
811,0.375,1.0,0.11312500000000002
812,0.375,0.0,0.11275000000000002
813,0.375,0.0,0.11237500000000002
814,0.375,0.0,0.11200000000000002
815,0.375,0.0,0.11162500000000002
816,0.375,1.0,0.11225000000000002
817,0.375,1.0,0.11287500000000002
818,0.375,0.0,0.11250000000000002
819,0.375,0.0,0.11212500000000002
820,0.375,1.0,0.11275000000000002
821,0.375,0.0,0.11237500000000002
822,0.375,0.0,0.11200000000000002
823,0.375,1.0,0.11262500000000002
824,0.375,0.0,0.11225000000000002
825,0.375,0.0,0.11187500000000002
826,0.375,1.0,0.11250000000000002
827,0.375,1.0,0.11312500000000002
828,0.375,1.0,0.11375000000000002
829,0.375,1.0,0.11437500000000002
830,0.375,1.0,0.11500000000000002
831,0.375,1.0,0.11562500000000002
832,0.375,1.0,0.11625000000000002
833,0.375,1.0,0.11687500000000002
834,0.375,0.0,0.11650000000000002
835,0.40625,1.0,0.11709375000000002
836,0.40625,1.0,0.11768750000000003
837,0.40625,1.0,0.11828125000000003
838,0.40625,0.0,0.11787500000000004
839,0.40625,0.0,0.11746875000000004
840,0.40625,1.0,0.11806250000000004
841,0.40625,1.0,0.11865625000000005
842,0.40625,1.0,0.11925000000000005
843,0.40625,1.0,0.11984375000000005
844,0.40625,1.0,0.12043750000000006
845,0.40625,1.0,0.12103125000000006
846,0.40625,0.0,0.12062500000000007
847,0.40625,1.0,0.12121875000000007
848,0.40625,0.0,0.12081250000000007
849,0.40625,1.0,0.12140625000000008
850,0.40625,1.0,0.12200000000000008
851,0.40625,0.0,0.12159375000000008
852,0.40625,1.0,0.12218750000000009
853,0.40625,1.0,0.12278125000000009
854,0.40625,1.0,0.1233750000000001
855,0.40625,0.0,0.1229687500000001
856,0.40625,1.0,0.1235625000000001
857,0.40625,0.0,0.1231562500000001
858,0.40625,1.0,0.12375000000000011
859,0.40625,0.0,0.12334375000000011
860,0.40625,1.0,0.12393750000000012
861,0.40625,1.0,0.12453125000000012
862,0.40625,0.0,0.12412500000000012
863,0.40625,1.0,0.12471875000000013
864,0.40625,1.0,0.12531250000000013
865,0.40625,1.0,0.12590625000000014
866,0.40625,0.0,0.12550000000000014
867,0.40625,1.0,0.12609375000000014
868,0.40625,1.0,0.12668750000000015
869,0.40625,1.0,0.12728125000000015
870,0.40625,1.0,0.12787500000000016
871,0.40625,0.0,0.12746875000000016
872,0.40625,1.0,0.12806250000000016
873,0.40625,1.0,0.12865625000000017
874,0.40625,1.0,0.12925000000000017
875,0.40625,1.0,0.12984375000000017
876,0.40625,1.0,0.13043750000000018
877,0.40625,0.0,0.13003125000000018
878,0.40625,0.0,0.12962500000000018
879,0.40625,1.0,0.1302187500000002
880,0.40625,1.0,0.1308125000000002
881,0.4375,0.0,0.13037500000000019
882,0.4375,0.0,0.12993750000000018
883,0.4375,1.0,0.13050000000000017
884,0.4375,1.0,0.13106250000000016
885,0.4375,1.0,0.13162500000000016
886,0.4375,1.0,0.13218750000000015
887,0.4375,0.0,0.13175000000000014
888,0.4375,1.0,0.13231250000000014
889,0.4375,0.0,0.13187500000000013
890,0.4375,1.0,0.13243750000000012
891,0.4375,1.0,0.13300000000000012
892,0.4375,0.0,0.1325625000000001
893,0.4375,1.0,0.1331250000000001
894,0.4375,0.0,0.1326875000000001
895,0.4375,1.0,0.1332500000000001
896,0.4375,1.0,0.13381250000000008
897,0.4375,1.0,0.13437500000000008
898,0.4375,0.0,0.13393750000000007
899,0.4375,1.0,0.13450000000000006
900,0.4375,0.0,0.13406250000000006
901,0.4375,1.0,0.13462500000000005
902,0.4375,1.0,0.13518750000000004
903,0.4375,1.0,0.13575000000000004
904,0.4375,0.0,0.13531250000000003
905,0.4375,0.0,0.13487500000000002
906,0.4375,1.0,0.13543750000000002
907,0.4375,0.0,0.135
908,0.4375,1.0,0.1355625
909,0.4375,1.0,0.136125
910,0.4375,1.0,0.1366875
911,0.4375,1.0,0.13724999999999998
912,0.4375,0.0,0.13681249999999998
913,0.4375,0.0,0.13637499999999997
914,0.4375,1.0,0.13693749999999996
915,0.4375,1.0,0.13749999999999996
916,0.4375,0.0,0.13706249999999995
917,0.4375,0.0,0.13662499999999994
918,0.4375,1.0,0.13718749999999993
919,0.4375,0.0,0.13674999999999993
920,0.4375,1.0,0.13731249999999992
921,0.4375,1.0,0.13787499999999991
922,0.4375,0.0,0.1374374999999999
923,0.46875,1.0,0.13796874999999992
924,0.46875,1.0,0.13849999999999993
925,0.46875,1.0,0.13903124999999994
926,0.46875,0.0,0.13856249999999995
927,0.46875,1.0,0.13909374999999996
928,0.46875,1.0,0.13962499999999997
929,0.46875,0.0,0.13915624999999998
930,0.46875,1.0,0.1396875
931,0.46875,1.0,0.14021875
932,0.46875,1.0,0.14075000000000001
933,0.46875,1.0,0.14128125000000002
934,0.46875,0.0,0.14081250000000003
935,0.46875,1.0,0.14134375000000005
936,0.46875,1.0,0.14187500000000006
937,0.46875,1.0,0.14240625000000007
938,0.46875,1.0,0.14293750000000008
939,0.46875,0.0,0.1424687500000001
940,0.46875,1.0,0.1430000000000001
941,0.46875,1.0,0.1435312500000001
942,0.46875,1.0,0.14406250000000012
943,0.46875,1.0,0.14459375000000013
944,0.46875,1.0,0.14512500000000014
945,0.46875,1.0,0.14565625000000015
946,0.46875,0.0,0.14518750000000016
947,0.46875,1.0,0.14571875000000017
948,0.46875,1.0,0.14625000000000019
949,0.46875,1.0,0.1467812500000002
950,0.5,1.0,0.1472812500000002
951,0.5,0.0,0.1467812500000002
952,0.5,1.0,0.1472812500000002
953,0.5,1.0,0.1477812500000002
954,0.5,1.0,0.1482812500000002
955,0.5,1.0,0.1487812500000002
956,0.5,0.0,0.1482812500000002
957,0.5,1.0,0.1487812500000002
958,0.5,1.0,0.1492812500000002
959,0.5,1.0,0.1497812500000002
960,0.5,1.0,0.1502812500000002
961,0.5,1.0,0.1507812500000002
962,0.5,1.0,0.1512812500000002
963,0.5,1.0,0.1517812500000002
964,0.5,1.0,0.1522812500000002
965,0.5,1.0,0.1527812500000002
966,0.5,0.0,0.1522812500000002
967,0.5,1.0,0.1527812500000002
968,0.53125,1.0,0.1532500000000002
969,0.53125,1.0,0.15371875000000018
970,0.53125,1.0,0.15418750000000017
971,0.53125,1.0,0.15465625000000016
972,0.53125,1.0,0.15512500000000015
973,0.53125,0.0,0.15459375000000014
974,0.53125,1.0,0.15506250000000013
975,0.53125,1.0,0.15553125000000012
976,0.53125,1.0,0.1560000000000001
977,0.5625,1.0,0.15643750000000012
978,0.5625,1.0,0.15687500000000013
979,0.5625,0.0,0.15631250000000013
980,0.5625,0.0,0.15575000000000014
981,0.5625,1.0,0.15618750000000015
982,0.5625,0.0,0.15562500000000015
983,0.5625,1.0,0.15606250000000016
984,0.5625,1.0,0.15650000000000017
985,0.5625,1.0,0.15693750000000017
986,0.59375,1.0,0.15734375000000017
987,0.59375,0.0,0.15675000000000017
988,0.59375,1.0,0.15715625000000016
989,0.59375,1.0,0.15756250000000016
990,0.625,1.0,0.15793750000000015
991,0.625,1.0,0.15831250000000013
992,0.625,1.0,0.15868750000000012
993,0.625,1.0,0.1590625000000001
994,0.65625,1.0,0.1594062500000001
995,0.65625,1.0,0.15975000000000011
996,0.6875,1.0,0.1600625000000001
997,0.6875,0.0,0.1593750000000001
998,0.71875,1.0,0.1596562500000001
999,0.75,0.0,0.1589062500000001
