sample_index,flight_id,p_hat,y_true,d_truth_to_center_m,mean_sample_to_center_m,bin_id_equal_width,bin_id_equal_count
307966,24/06/08_EWG2AN_1869,0.4375,1.0,15.57241153717041,92.75111389160156,4,8
178916,24/04/29_AUA4SB_3835,0.125,0.0,227.45799255371094,370.05499267578125,1,2
265006,24/04/04_BGA331H_1060,0.3125,1.0,43.317325592041016,109.75305938720703,3,6
220207,24/01/27_RYR629Z_5275,0.3125,1.0,16.017568588256836,107.98092651367188,3,6
113867,24/09/23_FJO54A_8193,0.28125,0.0,94.70282745361328,171.34539794921875,2,5
310823,24/05/20_EZY62AQ_775,0.21875,1.0,20.41790008544922,98.88003540039062,2,4
353726,24/07/28_EWG8MF_2049,0.34375,0.0,1079.9317626953125,150.44540405273438,3,6
273330,24/01/07_DLH04K_1449,0.4375,1.0,4.480862140655518,120.12033081054688,4,8
232314,24/08/08_TVF47WR_1758,0.34375,0.0,90.33799743652344,115.62569427490234,3,6
386352,24/03/31_CFG3KD_959,0.46875,1.0,17.783859252929688,105.3061752319336,4,8
321266,24/08/19_ITY214_487,0.3125,1.0,39.153743743896484,144.6748046875,3,6
124028,24/09/18_TRA32M_4971,0.1875,0.0,51.2597541809082,153.91014099121094,1,3
281022,24/10/10_RYR9429_6680,0.1875,0.0,108.26934051513672,160.4105224609375,1,3
267255,24/08/29_AFR76CQ_1396,0.40625,0.0,66.06294250488281,159.94622802734375,4,7
314420,24/08/30_AEE832_5254,0.125,0.0,65.77910614013672,147.1306610107422,1,2
175766,24/08/08_KLM63R_5288,0.09375,1.0,33.695556640625,211.21153259277344,0,2
340005,24/10/24_EZS43EU_5680,0.125,0.0,131.64755249023438,187.63938903808594,1,2
296589,24/12/24_ETD19G_4154,0.1875,0.0,180.94198608398438,140.04039001464844,1,3
227337,24/05/05_EZY14HC_2887,0.28125,0.0,66.09178924560547,170.6815185546875,2,5
102152,24/05/31_EJU34PY_4164,0.03125,0.0,175.5028533935547,367.9417724609375,0,1
64441,24/07/12_EJU64KW_4078,0.1875,0.0,463.9892883300781,213.81719970703125,1,3
318927,24/11/22_DLH34A_1859,0.40625,1.0,8.467769622802734,64.4366226196289,4,7
132620,24/09/23_RYR89BB_8123,0.09375,1.0,5.25,201.9855499267578,0,2
96753,24/05/08_TVF28FJ_1282,0.28125,1.0,41.389915466308594,115.03475189208984,2,5
74043,24/12/20_RYR44PL_7194,0.0625,1.0,33.88330078125,403.6844177246094,0,1
279827,24/06/30_LGL6995_7715,0.125,1.0,47.05448913574219,166.0813751220703,1,2
324297,24/08/23_SWR8CA_6383,0.21875,1.0,40.41116714477539,115.04934692382812,2,4
189443,24/09/23_DLH04E_2392,0.1875,0.0,116.72624206542969,197.20628356933594,1,3
53599,24/06/30_AFR218_1104,0.21875,1.0,11.9085054397583,124.97364807128906,2,4
69101,24/01/07_SWR2SD_3508,0.25,0.0,452.98046875,184.94180297851562,2,4
235682,24/10/24_TJT6615_1094,0.1875,1.0,26.601882934570312,232.2370147705078,1,3
286169,24/04/29_SEH5DH_4148,0.1875,0.0,119.12053680419922,128.46066284179688,1,3
65015,24/01/27_AFR282_968,0.3125,0.0,448.68212890625,217.05601501464844,3,6
27170,24/06/06_BCS7331_4442,0.375,1.0,29.086347579956055,164.135986328125,3,7
211695,24/09/19_OOMED_4688,0.0,0.0,108.19578552246094,237.33349609375,0,0
334526,24/01/30_DCHGS_1643,0.03125,0.0,85.11361694335938,188.3395538330078,0,1
128817,24/05/27_CCM67ME_1604,0.0625,1.0,35.7770881652832,196.57521057128906,0,1
385955,24/10/10_DLH23W_8518,0.1875,0.0,959.1311645507812,280.5492248535156,1,3
231472,24/04/29_AME0812_653,0.34375,0.0,60.27955627441406,122.57849884033203,3,6
326427,24/10/10_BAW623_3281,0.40625,1.0,45.62705612182617,123.48529815673828,4,7
395844,24/10/24_SWR5YV_5164,0.0,0.0,601.901611328125,691.6375122070312,0,0
385786,24/08/23_NSZ3751_6048,0.0,0.0,133.10763549804688,189.18370056152344,0,0
275197,24/08/29_GMDSE_4173,0.34375,0.0,151.72549438476562,116.40298461914062,3,6
160506,24/07/24_AFR49YX_1784,0.34375,1.0,36.49058151245117,109.7794189453125,3,6
88103,24/10/10_OCN312_2298,0.375,1.0,13.252358436584473,149.95657348632812,3,7
178087,24/11/21_AFR635_769,0.3125,1.0,9.545941352844238,103.09173583984375,3,6
269032,24/04/29_EZY94UZ_3211,0.28125,1.0,10.431323051452637,97.85970306396484,2,5
85297,24/02/04_DEFCH_1631,0.1875,1.0,46.525238037109375,133.58203125,1,3
119689,24/08/23_EZY96WP_3894,0.53125,1.0,19.76423454284668,59.688133239746094,5,8
280272,24/05/05_EWG6824_7101,0.4375,1.0,3.5,89.31953430175781,4,8
361761,24/07/12_MSR726_022,0.03125,0.0,121.27325439453125,245.56063842773438,0,1
330218,24/09/30_EZY91DY_3178,0.34375,1.0,15.49848747253418,124.65194702148438,3,6
82498,24/07/24_EXS58Y_3676,0.28125,1.0,27.697303771972656,116.15951538085938,2,5
122825,24/09/13_AFR73EL_1101,0.25,0.0,132.63954162597656,165.302978515625,2,4
203409,24/12/21_EZS71KY_4466,0.0,0.0,79.80757904052734,262.54815673828125,0,0
43733,24/02/17_NJE881P_3861,0.09375,0.0,257.1327819824219,542.5311279296875,0,2
275802,24/04/29_MAU15_160,0.25,1.0,21.504722595214844,133.80918884277344,2,4
325067,24/09/19_UAL385_9916,0.0,0.0,67.23094177246094,257.53253173828125,0,0
390584,24/02/14_AFR567_1024,0.40625,1.0,39.5798225402832,64.31318664550781,4,7
53986,24/06/30_EJU98AC_4111,0.28125,0.0,73.36637878417969,122.90526580810547,2,5
382641,24/10/18_ITY621_9131,0.28125,1.0,36.404842376708984,96.52285766601562,2,5
150533,24/08/29_SWR8WK_6364,0.0,0.0,144.67123413085938,321.08087158203125,0,0
373019,24/01/07_DLA99W_332,0.53125,1.0,37.59321594238281,53.856910705566406,5,8
220793,24/04/26_VCJ50M_7204,0.15625,0.0,140.6920928955078,116.54472351074219,1,2
323451,24/02/08_EWG72AE_5135,0.4375,0.0,106.80187225341797,74.76866149902344,4,8
190683,24/06/19_SWR456_6114,0.1875,0.0,83.73292541503906,141.312744140625,1,3
352098,24/07/10_EXS3EM_9322,0.09375,1.0,39.850502014160156,137.68905639648438,0,2
326150,24/06/22_OCN3FY_2089,0.28125,1.0,21.201784133911133,144.09161376953125,2,5
275015,24/03/06_UPS243_4813,0.40625,1.0,49.67708206176758,80.03080749511719,4,7
330006,24/09/30_RYR78EV_8242,0.03125,0.0,138.39300537109375,172.34156799316406,0,1
16589,24/06/10_CFG1CA_1768,0.09375,0.0,96.57356262207031,173.28500366210938,0,2
361940,24/02/16_RYR1CE_4729,0.15625,1.0,42.003719329833984,150.91873168945312,1,2
87812,24/04/04_EJU84YB_3271,0.28125,0.0,53.087928771972656,81.67550659179688,2,5
365888,24/12/20_EJU53EJ_3365,0.4375,1.0,49.62562942504883,73.63919067382812,4,8
375462,24/05/13_DLH57F_8864,0.0625,0.0,256.84539794921875,207.1507568359375,0,1
355151,24/06/19_OEEMA_4513,0.3125,0.0,140.4793701171875,184.22254943847656,3,6
199704,24/04/26_TVF57CL_1327,0.0,0.0,616.9446411132812,662.1015625,0,0
203496,24/07/29_LGL835_8372,0.28125,0.0,56.37486267089844,101.99148559570312,2,5
35426,24/02/04_AFR1766_720,0.21875,0.0,87.77501678466797,172.58938598632812,2,4
161817,24/12/21_EJU95XM_3413,0.28125,1.0,24.833507537841797,199.80245971679688,2,5
113621,24/08/08_OCN3FY_2345,0.5,1.0,30.690237045288086,70.12568664550781,5,8
354094,24/12/20_DLH1316_1951,0.03125,0.0,91.32061004638672,170.63632202148438,0,1
24804,24/08/13_RYR64PU_7862,0.0,0.0,273.47088623046875,228.28213500976562,0,0
263429,24/06/22_LGL416U_7546,0.0,0.0,214.89797973632812,339.4189758300781,0,0
297483,24/09/18_NJE539B_5366,0.3125,1.0,36.443450927734375,121.99642181396484,3,6
47956,24/05/23_RYR310D_8117,0.0,0.0,309.7429504394531,669.8292236328125,0,0
249364,24/08/08_EWG6CK_5758,0.53125,1.0,12.811127662658691,111.45683288574219,5,8
275716,24/08/29_DIKCG_3195,0.0625,0.0,583.9107666015625,271.6796569824219,0,1
218447,24/07/29_EZY28VV_3978,0.28125,1.0,17.897275924682617,142.10202026367188,2,5
394362,24/05/13_RYR2370_4944,0.21875,1.0,7.867059707641602,116.99989318847656,2,4
174433,24/06/18_EZS56QZ_5759,0.0,0.0,1092.7325439453125,685.5869140625,0,0
356888,24/03/30_SWR7DP_4062,0.09375,0.0,145.88278198242188,355.4715576171875,0,2
307662,24/05/13_WMT483_8548,0.5625,1.0,15.323593139648438,56.33946228027344,5,8
223071,24/05/27_EWG89KY_1924,0.375,1.0,48.79100799560547,75.86463165283203,3,7
139564,24/05/09_ASL67B_6670,0.375,0.0,56.022315979003906,102.42024230957031,3,7
354705,24/10/24_AEA47DZ_640,0.03125,0.0,171.8384552001953,314.39495849609375,0,1
287157,24/06/08_FDX4713_1215,0.4375,0.0,52.73755645751953,106.48290252685547,4,8
319818,24/03/31_BFX42D_1759,0.1875,0.0,353.3345642089844,157.42591857910156,1,3
168539,24/08/19_VLG69UM_9254,0.0,0.0,84.72049713134766,153.2407684326172,0,0
24639,24/05/31_TAP127M_5156,0.25,1.0,26.443336486816406,151.43026733398438,2,4
4335,24/04/26_RYR2766_4552,0.375,1.0,8.14037036895752,103.53323364257812,3,7
386165,24/09/10_ITY609_7719,0.09375,0.0,57.7636604309082,207.17489624023438,0,2
60613,24/03/31_ITY109_5223,0.15625,1.0,38.58857345581055,150.45603942871094,1,2
124533,24/06/18_REU974_1721,0.0,0.0,892.5895385742188,467.83819580078125,0,0
267157,24/03/30_TOM44X_2382,0.375,0.0,226.1696319580078,72.51893615722656,3,7
333448,24/05/05_DLH27N_1988,0.125,0.0,118.52906799316406,231.8986358642578,1,2
340012,24/09/10_SXS2Y_7070,0.3125,1.0,23.544174194335938,83.68159484863281,3,6
18945,24/10/16_VLG872P_512,0.03125,0.0,126.08380126953125,201.73208618164062,0,1
263868,24/06/08_BAW4PV_2813,0.28125,0.0,53.32506561279297,123.13101196289062,2,5
54870,24/07/10_WZZ448_8891,0.25,1.0,45.10006332397461,132.7918701171875,2,4
335317,24/10/31_RYR34QV_5185,0.28125,1.0,39.55316925048828,102.8064956665039,2,5
223964,24/09/18_AEA47DZ_627,0.3125,0.0,111.43278503417969,118.32167053222656,3,6
345055,24/04/29_WZZ5GH_4235,0.1875,0.0,73.39459228515625,147.0412139892578,1,3
223446,24/02/08_DLH41H_1362,0.4375,1.0,36.92729187011719,82.04173278808594,4,8
267604,24/08/21_THY3TK_6915,0.3125,0.0,51.90195083618164,102.68144989013672,3,6
216094,24/08/13_N91PX_9485,0.03125,0.0,338.4583740234375,346.2470397949219,0,1
1277,24/03/06_BAW543Q_1595,0.21875,1.0,25.723590850830078,151.27352905273438,2,4
328049,24/08/23_TVF96EM_1674,0.375,0.0,72.50700378417969,125.1268310546875,3,7
221641,24/05/25_RYR78FE_6659,0.46875,0.0,451.8462219238281,66.96719360351562,4,8
222526,24/01/27_TAR745_065,0.34375,1.0,19.814767837524414,84.87403869628906,3,6
29083,24/06/19_EJU45QC_4383,0.0,0.0,92.20783996582031,219.56045532226562,0,0
274471,24/08/08_TOM873_3725,0.34375,0.0,258.27130126953125,84.4295654296875,3,6
218038,24/09/19_TVF72SJ_1212,0.59375,1.0,19.66476821899414,51.30005645751953,5,8
221598,24/09/05_OCN3FY_2089,0.375,1.0,36.594268798828125,192.92950439453125,3,7
297600,24/02/04_JFA04G_5001,0.40625,1.0,45.637325286865234,74.0789794921875,4,7
110190,24/01/09_RYR26HL_3580,0.0,0.0,187.1964569091797,527.5157470703125,0,0
174836,24/09/23_IBE31HG_550,0.0,0.0,2301.095947265625,817.6255493164062,0,0
295093,24/05/23_EWG6825_7328,0.28125,1.0,19.001644134521484,104.96966552734375,2,5
234804,24/01/07_SWR9CB_3496,0.03125,0.0,948.9063720703125,233.30484008789062,0,1
55647,24/09/18_TVF71AW_1499,0.03125,0.0,208.95828247070312,410.50506591796875,0,1
235587,24/09/13_JFA26D_7981,0.40625,1.0,5.34438943862915,102.33914947509766,4,7
89499,24/05/09_LOT416_4848,0.21875,0.0,132.37753295898438,124.5888900756836,2,4
182703,24/05/05_TVS2057_4273,0.15625,0.0,109.72010040283203,148.9293670654297,1,2
378962,24/06/06_CFG9HL_4695,0.40625,0.0,89.08432006835938,110.00444030761719,4,7
374930,24/09/10_AFR13JY_1529,0.375,0.0,90.02951049804688,139.6466827392578,3,7
212494,24/06/30_TOM1WY_3562,0.34375,1.0,39.63209533691406,84.87924194335938,3,6
5352,24/05/08_NSZ5362_4999,0.125,0.0,82.42657470703125,140.28179931640625,1,2
72414,24/02/16_GLJ75IT_3897,0.0,0.0,820.3228149414062,941.488525390625,0,0
152229,24/08/13_SAS67W_7409,0.21875,1.0,30.125778198242188,131.53131103515625,2,4
360873,24/06/09_ITY419_6994,0.0,0.0,571.6461791992188,407.42431640625,0,0
210884,24/12/17_RYR56CR_5030,0.03125,0.0,482.1017150878906,418.0198669433594,0,1
298847,24/08/08_EXS96PS_3364,0.46875,1.0,23.77400016784668,61.534278869628906,4,8
89951,24/05/31_TVF99RT_1448,0.1875,1.0,22.954097747802734,134.58853149414062,1,3
125412,24/03/31_FIN07RT_352,0.0,0.0,247.61734008789062,473.9930419921875,0,0
303123,24/10/10_BAW7DK_3103,0.40625,1.0,25.662471771240234,97.90909576416016,4,7
271843,24/02/08_THY184_4235,0.21875,1.0,11.71804141998291,135.37777709960938,2,4
196899,24/06/08_ADN64E_2377,0.28125,1.0,20.155643463134766,106.0654296875,2,5
123175,24/10/20_GSW1EP_9397,0.15625,0.0,348.048583984375,278.5210876464844,1,2
344673,24/06/06_RYR9ET_7507,0.4375,1.0,21.301774978637695,112.02149963378906,4,8
66051,24/12/21_DLH11A_1857,0.65625,1.0,9.104429244995117,50.95162582397461,6,8
186643,24/08/29_WZZ40YV_9563,0.40625,0.0,53.21242904663086,99.93277740478516,4,7
187992,24/02/04_SWR3EC_3457,0.0,0.0,264.32769775390625,474.876953125,0,0
97708,24/03/18_EZS15PH_3411,0.0,0.0,689.231689453125,874.1334228515625,0,0
353644,24/02/04_RYR1KU_5394,0.5625,0.0,839.9041748046875,61.1651496887207,5,8
320430,24/10/18_RYR257N_9311,0.25,0.0,356.0067443847656,135.80746459960938,2,4
264968,24/10/20_EWG2JH_13026,0.53125,1.0,29.743959426879883,56.31243896484375,5,8
148260,24/06/24_RYR2737_7981,0.0,0.0,97.64124298095703,204.74041748046875,0,0
187616,24/12/20_DLH15E_1842,0.34375,0.0,55.298763275146484,100.64411926269531,3,6
226781,24/01/07_THY8SU_4194,0.25,0.0,202.1832733154297,164.0054168701172,2,4
118176,24/09/19_EZY98XF_3976,0.1875,0.0,97.03382110595703,168.0519561767578,1,3
52337,24/05/31_SXS53V_6642,0.3125,0.0,56.39495086669922,124.43913269042969,3,6
241323,24/05/25_EJU38VQ_3715,0.0,0.0,102.56523895263672,267.0368347167969,0,0
235238,24/03/31_OHRBX_3103,0.40625,1.0,8.28402042388916,95.63279724121094,4,7
17298,24/10/20_IBE34LF_806,0.3125,0.0,219.55198669433594,96.13227844238281,3,6
22155,24/06/30_CCM67ME_1531,0.25,1.0,45.78704071044922,95.35228729248047,2,4
72117,24/05/09_AEE5ZH_4427,0.125,0.0,110.56707763671875,196.34072875976562,1,2
366339,24/06/09_MCK308_2599,0.15625,0.0,436.0137023925781,139.1767120361328,1,2
353939,24/08/19_RYR3ZT_8475,0.21875,0.0,91.9011001586914,109.4102554321289,2,4
270764,24/09/13_WZZ92RK_4862,0.25,0.0,58.15550231933594,101.46554565429688,2,4
20792,24/06/22_DLH05C_2209,0.4375,0.0,57.29924011230469,100.76173400878906,4,8
153214,24/05/20_EXS1517_741,0.40625,1.0,35.10697937011719,76.18315124511719,4,7
158802,24/10/16_EWG6NE_4806,0.15625,0.0,192.48538208007812,201.000244140625,1,2
203934,24/04/04_RYR57GR_7199,0.0,0.0,268.7445373535156,215.8369140625,0,0
393238,24/01/27_TUI4D_1510,0.3125,1.0,11.763954162597656,106.92485046386719,3,6
346694,24/07/10_CFG8ME_2062,0.0,0.0,113.18347930908203,240.22708129882812,0,0
107173,24/07/12_BAW64LC_3223,0.21875,0.0,67.73339080810547,128.35821533203125,2,4
165662,24/12/17_BCS821P_1245,0.28125,1.0,1.5322062969207764,155.22311401367188,2,5
235337,24/05/23_TSC694_9132,0.3125,0.0,51.493324279785156,116.28135681152344,3,6
319362,24/09/21_EXS71MF_3661,0.4375,1.0,23.276866912841797,84.41273498535156,4,8
329020,24/11/21_AFR23FP_1007,0.1875,0.0,123.46488952636719,118.6474380493164,1,3
278906,24/05/13_DLH242_2234,0.0,0.0,1386.751953125,576.5386962890625,0,0
220311,24/09/19_TVF47MF_1214,0.15625,0.0,59.78254699707031,147.55816650390625,1,2
240345,24/05/05_DLH33T_1957,0.28125,1.0,14.21761703491211,102.46760559082031,2,5
229738,24/08/19_DFEEL_2770,0.125,0.0,128.76858520507812,159.61900329589844,1,2
241839,24/06/24_AUA3C_4159,0.21875,1.0,32.95546340942383,129.04327392578125,2,4
7476,24/11/25_KLM76Q_3342,0.0,0.0,1196.6075439453125,366.9367980957031,0,0
266084,24/09/30_RYR42CQ_5175,0.21875,1.0,2.3048861026763916,110.6230697631836,2,4
